canonical_key	extraction_layer	book	chapter_start	verse_start	chapter_end	verse_end	speaker	source_authority	authority_level	command_form	command_summary	theological_domain	social_domain	action_domain	ethical_intensity	command_status	related_key	derivation_confidence
mic_02_07_01	THEMATIC	Micah	2	7	2	7	Narration	divine	2	declarative	Do my words do good to those who walk uprightly	wisdom	individual	communication	4	active		85
mic_03_01_01	THEMATIC	Micah	3	1	3	1	God	divine	1	imperative	Hear you heads of Jacob	judgment	national	communication	5	active		90
mic_03_02_01	STRICT	Micah	3	2	3	2	God	divine	1	prohibition	Do not love evil	ethics	individual	moral_behavior	5	active		100
mic_03_09_01	THEMATIC	Micah	3	9	3	9	God	divine	1	declarative	You detest justice	ethics	national	moral_behavior	5	active		85
mic_03_11_01	THEMATIC	Micah	3	11	3	11	Narration	divine	2	declarative	Her priests teach for a price	ethics	priesthood	moral_behavior	5	active		85
mic_03_12_01	THEMATIC	Micah	3	12	3	12	God	divine	1	declarative	Zion shall be plowed as a field	judgment	national	governance	5	active		90
mic_04_02_01	THEMATIC	Micah	4	2	4	2	Narration	divine	2	declarative	Let us go up to the mountain of the LORD	worship	national	migration	4	active		85
mic_04_03_01	THEMATIC	Micah	4	3	4	3	God	divine	1	declarative	They shall beat swords into plowshares	prophecy	foreign_nations	construction	5	active		90
mic_04_04_01	THEMATIC	Micah	4	4	4	4	Narration	divine	2	declarative	They shall sit under vine and fig tree	prophecy	national	communication	4	active		85
mic_05_02_01	THEMATIC	Micah	5	2	5	2	God	divine	1	declarative	A ruler will come from Bethlehem	covenant	national	communication	4	active		90
mic_05_04_01	THEMATIC	Micah	5	4	5	4	God	divine	1	declarative	He shall stand and shepherd in strength	covenant	national	governance	4	active		85
mic_06_01_01	THEMATIC	Micah	6	1	6	1	God	divine	1	imperative	Arise plead your case before the mountains	judgment	national	communication	5	active		90
mic_06_06_01	STRICT	Micah	6	6	6	6	Narration	human	4	imperative	What does the LORD require of you	ethics	individual	communication	5	active		100
mic_06_08_01	STRICT	Micah	6	8	6	8	God	divine	1	imperative	Do justice	ethics	national	judicial	5	active		100
mic_06_08_02	STRICT	Micah	6	8	6	8	God	divine	1	imperative	Love mercy	ethics	national	moral_behavior	5	active	mic_06_08_01	100
mic_06_08_03	STRICT	Micah	6	8	6	8	God	divine	1	imperative	Walk humbly with your God	ethics	individual	moral_behavior	5	active	mic_06_08_01	100
mic_06_10_01	STRICT	Micah	6	10	6	10	God	divine	1	prohibition	Do not use dishonest scales	law	national	moral_behavior	5	active		100
mic_06_13_01	THEMATIC	Micah	6	13	6	13	God	divine	1	declarative	I have begun to strike you	judgment	national	communication	5	active		85
mic_07_02_01	THEMATIC	Micah	7	2	7	2	Narration	human	4	declarative	The faithful have perished	judgment	national	communication	4	active		80
mic_07_07_01	THEMATIC	Micah	7	7	7	7	Narration	human	4	imperative	I will wait for the God of my salvation	wisdom	individual	moral_behavior	5	active		90
mic_07_08_01	THEMATIC	Micah	7	8	7	8	Narration	human	4	imperative	Do not rejoice over me my enemy	ethics	individual	communication	4	active		85
mic_07_18_01	THEMATIC	Micah	7	18	7	18	Narration	divine	2	declarative	He delights in steadfast love	covenant	national	communication	4	active		90
mic_07_19_01	THEMATIC	Micah	7	19	7	19	Narration	divine	2	declarative	He will tread our iniquities underfoot	covenant	national	communication	4	active		90
mic_07_20_01	THEMATIC	Micah	7	20	7	20	Narration	divine	2	declarative	You will show faithfulness to Jacob	covenant	national	communication	4	active		90
nah_01_02_01	THEMATIC	Nahum	1	2	1	2	God	divine	1	declarative	The LORD is jealous and avenging	judgment	national	communication	5	active		90
nah_01_03_01	THEMATIC	Nahum	1	3	1	3	Narration	divine	2	declarative	The LORD is slow to anger but great in power	judgment	national	communication	4	active		85
nah_01_07_01	THEMATIC	Nahum	1	7	1	7	God	divine	1	declarative	The LORD is good, a stronghold in trouble	covenant	individual	communication	4	active		90
nah_01_09_01	STRICT	Nahum	1	9	1	9	God	divine	1	prohibition	Do not plot evil against the LORD	ethics	national	moral_behavior	5	active		100
nah_01_14_01	THEMATIC	Nahum	1	14	1	14	God	divine	1	declarative	No more descendants of the wicked shall remain	judgment	national	communication	5	active		90
nah_02_01_01	THEMATIC	Nahum	2	1	2	1	Narration	human	4	imperative	He who scatters has come against you	judgment	foreign_nations	warfare	4	active		80
nah_02_03_01	THEMATIC	Nahum	2	3	2	3	Narration	divine	2	declarative	The shields of his mighty men are red	judgment	foreign_nations	warfare	4	active		80
nah_02_10_01	THEMATIC	Nahum	2	10	2	10	Narration	divine	2	declarative	Desolation, ruin, and waste	judgment	foreign_nations	warfare	5	active		85
nah_02_13_01	THEMATIC	Nahum	2	13	2	13	God	divine	1	declarative	I am against you declares the LORD	judgment	foreign_nations	judicial	5	active		95
nah_03_01_01	THEMATIC	Nahum	3	1	3	1	God	divine	1	declarative	Woe to the bloody city	judgment	foreign_nations	judicial	5	active		90
nah_03_04_01	THEMATIC	Nahum	3	4	3	4	God	divine	1	declarative	Because of many harlotries	ethics	foreign_nations	moral_behavior	5	active		85
nah_03_05_01	THEMATIC	Nahum	3	5	3	5	God	divine	1	declarative	I am against you declares the LORD of hosts	judgment	foreign_nations	judicial	5	active		95
nah_03_07_01	THEMATIC	Nahum	3	7	3	7	God	divine	1	declarative	All who see you will flee from you	judgment	foreign_nations	migration	5	active		85
nah_03_08_01	THEMATIC	Nahum	3	8	3	8	Narration	human	4	declarative	Are you better than Thebes	judgment	foreign_nations	communication	4	active		80
nah_03_11_01	THEMATIC	Nahum	3	11	3	11	Narration	divine	2	declarative	You also will become drunk	judgment	foreign_nations	judicial	5	active		85
nah_03_19_01	THEMATIC	Nahum	3	19	3	19	Narration	human	4	declarative	There is no healing for your wound	judgment	foreign_nations	judicial	5	active		85
hab_01_02_01	THEMATIC	Habakkuk	1	2	1	2	Prophet	human	4	imperative	How long shall I cry for help	prophecy	individual	communication	4	active		85
hab_01_05_01	THEMATIC	Habakkuk	1	5	1	5	God	divine	1	declarative	Look among the nations and be astonished	judgment	foreign_nations	communication	4	active		85
hab_01_06_01	THEMATIC	Habakkuk	1	6	1	6	God	divine	1	declarative	I am raising up the Chaldeans	judgment	foreign_nations	governance	5	active		90
hab_01_12_01	THEMATIC	Habakkuk	1	12	1	12	Prophet	human	4	declarative	Are you not from everlasting O LORD	ethics	individual	communication	4	active		80
hab_02_02_01	STRICT	Habakkuk	2	2	2	2	God	divine	1	imperative	Write the vision and make it plain	prophecy	individual	communication	4	active		100
hab_02_03_01	THEMATIC	Habakkuk	2	3	2	3	God	divine	1	declarative	The vision awaits its appointed time	prophecy	national	communication	4	active		85
hab_02_04_01	THEMATIC	Habakkuk	2	4	2	4	God	divine	1	declarative	The righteous shall live by faith	ethics	individual	moral_behavior	5	active		95
hab_02_06_01	THEMATIC	Habakkuk	2	6	2	6	Narration	human	4	declarative	Woe to him who heaps up what is not his	ethics	individual	economic_behavior	5	active		85
hab_02_09_01	THEMATIC	Habakkuk	2	9	2	9	Narration	human	4	declarative	Woe to him who gets evil gain for his house	ethics	individual	economic_behavior	5	active		85
hab_02_12_01	THEMATIC	Habakkuk	2	12	2	12	Narration	divine	2	declarative	Woe to him who builds a town with bloodshed	judgment	foreign_nations	construction	5	active		85
hab_02_15_01	THEMATIC	Habakkuk	2	15	2	15	Narration	human	4	declarative	Woe to him who makes his neighbor drink wrath	ethics	family	moral_behavior	5	active		85
hab_02_20_01	STRICT	Habakkuk	2	20	2	20	God	divine	1	imperative	The LORD is in his holy temple	worship	national	moral_behavior	5	active		100
hab_03_02_01	THEMATIC	Habakkuk	3	2	3	2	Prophet	human	4	imperative	In wrath remember mercy	prophecy	individual	communication	5	active		90
hab_03_03_01	THEMATIC	Habakkuk	3	3	3	3	Narration	divine	2	declarative	God came from Teman	judgment	foreign_nations	communication	4	active		85
hab_03_16_01	THEMATIC	Habakkuk	3	16	3	16	Prophet	human	4	declarative	I tremble at the coming day	ethics	individual	moral_behavior	4	active		80
hab_03_17_01	THEMATIC	Habakkuk	3	17	3	18	Prophet	human	4	declarative	Though the fig tree does not blossom	ethics	individual	moral_behavior	5	active		90
hab_03_19_01	THEMATIC	Habakkuk	3	19	3	19	Prophet	human	4	declarative	The LORD is my strength	ethics	individual	moral_behavior	5	active		90
zep_01_02_01	THEMATIC	Zephaniah	1	2	1	2	God	divine	1	declarative	I will utterly sweep away everything	judgment	foreign_nations	warfare	5	active		90
zep_01_07_01	THEMATIC	Zephaniah	1	7	1	7	God	divine	1	imperative	Be silent before the LORD	judgment	national	communication	5	active		90
zep_01_12_01	THEMATIC	Zephaniah	1	12	1	12	God	divine	1	declarative	I will punish the complacent	judgment	national	judicial	5	active		90
zep_01_14_01	THEMATIC	Zephaniah	1	14	1	14	Narration	divine	2	declarative	The great day of the LORD is near	judgment	national	communication	5	active		85
zep_02_01_01	STRICT	Zephaniah	2	1	2	1	God	divine	1	imperative	Gather yourselves together	law	national	migration	5	active		100
zep_02_02_01	STRICT	Zephaniah	2	2	2	2	God	divine	1	imperative	Seek the LORD	law	national	moral_behavior	5	active		100
zep_02_03_01	STRICT	Zephaniah	2	3	2	3	God	divine	1	imperative	Seek righteousness	ethics	national	moral_behavior	5	active		100
zep_02_03_02	STRICT	Zephaniah	2	3	2	3	God	divine	1	imperative	Seek humility	ethics	national	moral_behavior	5	active		100
zep_02_03_03	STRICT	Zephaniah	2	3	2	3	God	divine	1	prohibition	Perhaps you may be hidden in the day of wrath	judgment	national	moral_behavior	5	active		100
zep_02_04_01	THEMATIC	Zephaniah	2	4	2	4	Narration	divine	2	declarative	Gaza shall be abandoned	judgment	foreign_nations	warfare	5	active		85
zep_02_05_01	THEMATIC	Zephaniah	2	5	2	5	Narration	divine	2	declarative	Woe to the inhabitants of the sea coast	judgment	foreign_nations	communication	5	active		85
zep_02_11_01	THEMATIC	Zephaniah	2	11	2	11	Narration	divine	2	declarative	The LORD will be awesome against the gods of the earth	judgment	national	communication	5	active		85
zep_03_02_01	STRICT	Zephaniah	3	2	3	2	God	divine	1	prohibition	She does not trust in the LORD	ethics	national	moral_behavior	5	active		100
zep_03_05_01	THEMATIC	Zephaniah	3	5	3	5	God	divine	1	declarative	The LORD within her is righteous	covenant	national	communication	4	active		85
zep_03_07_01	THEMATIC	Zephaniah	3	7	3	7	God	divine	1	imperative	Accept correction	law	national	moral_behavior	5	active		90
zep_03_08_01	THEMATIC	Zephaniah	3	8	3	8	God	divine	1	imperative	Wait for me	law	national	moral_behavior	5	active		90
zep_03_09_01	THEMATIC	Zephaniah	3	9	3	9	God	divine	1	declarative	I will restore pure speech	covenant	national	communication	4	active		85
zep_03_11_01	THEMATIC	Zephaniah	3	11	3	11	God	divine	1	declarative	You shall not be haughty	covenant	national	moral_behavior	5	active		85
zep_03_12_01	THEMATIC	Zephaniah	3	12	3	12	God	divine	1	declarative	I will leave a humble people	covenant	national	moral_behavior	4	active		85
zep_03_14_01	THEMATIC	Zephaniah	3	14	3	14	Narration	human	4	imperative	Sing aloud O daughter of Zion	worship	national	communication	4	active		90
zep_03_15_01	THEMATIC	Zephaniah	3	15	3	15	God	divine	1	declarative	The LORD has taken away judgments	covenant	national	judicial	4	active		90
zep_03_17_01	THEMATIC	Zephaniah	3	17	3	17	God	divine	1	declarative	The LORD will rejoice over you	covenant	national	communication	4	active		90
zep_03_19_01	THEMATIC	Zephaniah	3	19	3	19	God	divine	1	declarative	I will save the lame and gather the outcast	covenant	national	migration	4	active		90
zep_03_20_01	THEMATIC	Zephaniah	3	20	3	20	God	divine	1	declarative	I will restore your fortunes	covenant	national	economic_behavior	4	active		90
hag_01_02_01	THEMATIC	Haggai	1	2	1	2	God	divine	1	declarative	These people say the time has not come	judgment	national	communication	5	active		100
hag_01_04_01	THEMATIC	Haggai	1	4	1	4	God	divine	1	imperative	Is it time for you to dwell in paneled houses	judgment	national	moral_behavior	5	active		100
hag_01_05_01	THEMATIC	Haggai	1	5	1	5	God	divine	1	imperative	Consider your ways	wisdom	national	moral_behavior	5	active		100
hag_01_06_01	THEMATIC	Haggai	1	6	1	6	Narration	divine	2	declarative	You have sown much and harvested little	judgment	national	economic_behavior	4	active		85
hag_01_08_01	STRICT	Haggai	1	8	1	8	God	divine	1	imperative	Go up to the hills and bring wood	law	national	construction	5	active		100
hag_01_09_01	THEMATIC	Haggai	1	9	1	9	God	divine	1	declarative	My house lies in ruins while you run to your own houses	judgment	national	construction	5	active		75
hag_01_12_01	THEMATIC	Haggai	1	12	1	12	Narration	human	4	declarative	The people obeyed the voice of the LORD	narrative	national	moral_behavior	5	active		85
hag_01_13_01	STRICT	Haggai	1	13	1	13	God	divine	1	imperative	I am with you	providence	national	communication	4	active		100
hag_01_14_01	THEMATIC	Haggai	1	14	1	14	God	divine	1	declarative	The LORD stirred up the spirit of Zerubbabel	providence	national	communication	4	active		85
hag_02_03_01	THEMATIC	Haggai	2	3	2	3	Narration	human	4	imperative	Who is left among you who saw this house	providence	national	communication	4	active		80
hag_02_04_01	STRICT	Haggai	2	4	2	4	God	divine	1	imperative	Be strong all you people	providence	national	moral_behavior	5	active		100
hag_02_05_01	STRICT	Haggai	2	5	2	5	God	divine	1	imperative	Work for I am with you	covenant	national	construction	5	active		hag_02_04_01
hag_02_06_01	THEMATIC	Haggai	2	6	2	6	God	divine	1	declarative	Yet once more I will shake the heavens	judgment	individual	communication	4	active		85
hag_02_08_01	THEMATIC	Haggai	2	8	2	8	God	divine	1	declarative	The silver and gold are mine	law	national	economic_behavior	4	active		85
hag_02_09_01	THEMATIC	Haggai	2	9	2	9	God	divine	1	declarative	The latter glory shall be greater than the former	covenant	national	communication	4	active		90
hag_02_10_01	THEMATIC	Haggai	2	10	2	10	God	divine	1	declarative	Ask the priests about the law	law	priesthood	communication	4	active		85
hag_02_15_01	STRICT	Haggai	2	15	2	15	God	divine	1	imperative	Consider from this day onward	providence	national	moral_behavior	5	active		100
hag_02_18_01	THEMATIC	Haggai	2	18	2	18	God	divine	1	declarative	From this day I will bless you	covenant	national	communication	4	active		90
hag_02_20_01	THEMATIC	Haggai	2	20	2	20	God	divine	1	declarative	I will overthrow the throne of kingdoms	judgment	national	governance	5	active		90
hag_02_23_01	THEMATIC	Haggai	2	23	2	23	God	divine	1	declarative	I will make you like a signet ring	covenant	national	governance	4	active		90
zec_01_03_01	STRICT	Zechariah	1	3	1	3	God	divine	1	imperative	Return to me	law	national	moral_behavior	5	active		100
zec_01_04_01	STRICT	Zechariah	1	4	1	4	God	divine	1	prohibition	Do not be like your fathers	ethics	national	moral_behavior	5	active		100
zec_01_06_01	THEMATIC	Zechariah	1	6	1	6	Narration	divine	2	declarative	Our ways and deeds caught up with us	judgment	national	moral_behavior	4	active		85
zec_01_09_01	THEMATIC	Zechariah	1	9	1	9	Narration	divine	2	declarative	I saw a man riding a red horse	prophecy	national	communication	3	active		80
zec_01_13_01	STRICT	Zechariah	1	13	1	13	God	divine	1	declarative	Comfort my people	prophecy	national	communication	4	active		100
zec_01_16_01	THEMATIC	Zechariah	1	16	1	16	God	divine	1	declarative	I have returned to Jerusalem	covenant	national	communication	4	active		90
zec_01_18_01	THEMATIC	Zechariah	1	18	1	18	Narration	divine	2	declarative	I saw four horns	prophecy	national	communication	3	active		80
zec_02_03_01	THEMATIC	Zechariah	2	3	2	3	Narration	divine	2	declarative	I saw a man with a measuring line	prophecy	national	communication	3	active		80
zec_02_08_01	THEMATIC	Zechariah	2	8	2	8	God	divine	1	declarative	Whoever touches you touches the apple of my eye	covenant	national	communication	4	active		90
zec_02_10_01	STRICT	Zechariah	2	10	2	10	God	divine	1	imperative	Sing and rejoice	covenant	national	communication	4	active		100
zec_03_02_01	THEMATIC	Zechariah	3	2	3	2	God	divine	1	declarative	The LORD rebuke you	judgment	individual	judicial	4	active		85
zec_03_04_01	THEMATIC	Zechariah	3	4	3	4	God	divine	1	declarative	I have taken away your iniquity	covenant	priesthood	ritual_behavior	5	active		90
zec_03_07_01	STRICT	Zechariah	3	7	3	7	God	divine	1	imperative	Walk in my ways	law	priesthood	moral_behavior	5	active		100
zec_03_08_01	THEMATIC	Zechariah	3	8	3	8	God	divine	1	declarative	I am bringing my servant the Branch	covenant	national	communication	4	active		90
zec_04_06_01	THEMATIC	Zechariah	4	6	4	6	God	divine	1	declarative	Not by might but by my Spirit	covenant	national	communication	5	active		90
zec_04_10_01	THEMATIC	Zechariah	4	10	4	10	God	divine	1	declarative	Who despises the day of small things	ethics	national	moral_behavior	4	active		85
zec_04_14_01	THEMATIC	Zechariah	4	14	4	14	Narration	divine	2	declarative	These are the two anointed ones	prophecy	priesthood	communication	3	active		80
zec_05_03_01	THEMATIC	Zechariah	5	3	5	3	God	divine	1	declarative	This is the curse going out	judgment	national	judicial	5	active		85
zec_05_04_01	THEMATIC	Zechariah	5	4	5	4	God	divine	1	declarative	I will send it out and it shall remain	judgment	national	judicial	5	active		85
zec_06_04_01	THEMATIC	Zechariah	6	4	6	4	Narration	divine	2	declarative	These are the four spirits of heaven	prophecy	individual	communication	3	active		80
zec_06_09_01	STRICT	Zechariah	6	9	6	9	God	divine	1	imperative	Receive silver and gold	law	priesthood	economic_behavior	4	active		100
zec_06_13_01	THEMATIC	Zechariah	6	13	6	13	God	divine	1	declarative	He shall build the temple	covenant	national	construction	4	active		90
zec_07_09_01	STRICT	Zechariah	7	9	7	9	God	divine	1	imperative	Execute true justice	ethics	national	judicial	5	active		100
zec_07_10_01	STRICT	Zechariah	7	10	7	10	God	divine	1	prohibition	Do not oppress the widow	ethics	family	moral_behavior	5	active		100
zec_07_13_01	THEMATIC	Zechariah	7	13	7	13	God	divine	1	declarative	They would not hear	judgment	national	communication	5	active		85
zec_08_03_01	THEMATIC	Zechariah	8	3	8	3	God	divine	1	declarative	I will return to Zion	covenant	national	communication	4	active		90
zec_08_05_01	THEMATIC	Zechariah	8	5	8	5	Narration	divine	2	declarative	The streets will be full of children	prophecy	national	communication	3	active		80
zec_08_16_01	STRICT	Zechariah	8	16	8	16	God	divine	1	imperative	Speak truth to one another	ethics	national	moral_behavior	5	active		100
zec_08_19_01	THEMATIC	Zechariah	8	19	8	19	God	divine	1	declarative	Love truth and peace	ethics	national	moral_behavior	5	active		90
zec_09_09_01	THEMATIC	Zechariah	9	9	9	9	God	divine	1	declarative	Your king comes humble	prophecy	national	communication	4	active		90
zec_09_10_01	THEMATIC	Zechariah	9	10	9	10	God	divine	1	declarative	He shall speak peace to nations	prophecy	foreign_nations	communication	4	active		90
zec_10_06_01	THEMATIC	Zechariah	10	6	10	6	God	divine	1	declarative	I will strengthen the house of Judah	covenant	national	communication	4	active		90
zec_11_04_01	THEMATIC	Zechariah	11	4	11	4	God	divine	1	imperative	Shepherd the flock	prophecy	national	governance	4	active		90
zec_12_10_01	THEMATIC	Zechariah	12	10	12	10	God	divine	1	declarative	They will look on me whom they pierced	prophecy	national	communication	5	active		95
zec_13_01_01	THEMATIC	Zechariah	13	1	13	1	God	divine	1	declarative	A fountain shall be opened for sin	covenant	national	communication	5	active		90
zec_13_09_01	THEMATIC	Zechariah	13	9	13	9	God	divine	1	declarative	I will refine them like silver	judgment	national	communication	5	active		90
zec_14_09_01	THEMATIC	Zechariah	14	9	14	9	God	divine	1	declarative	The LORD will be king over all the earth	covenant	national	governance	5	active		95
mal_01_02_01	THEMATIC	Malachi	1	2	1	2	God	divine	1	declarative	I have loved you	ethics	national	communication	4	active		90
mal_01_06_01	STRICT	Malachi	1	6	1	6	God	divine	1	imperative	Honor my name	worship	priesthood	communication	5	active		100
mal_01_07_01	STRICT	Malachi	1	7	1	7	God	divine	1	prohibition	Do not offer polluted sacrifices	worship	priesthood	ritual_behavior	5	active		100
mal_01_08_01	THEMATIC	Malachi	1	8	1	8	God	divine	1	declarative	You offer blind animals for sacrifice	worship	priesthood	ritual_behavior	5	active		85
mal_01_11_01	THEMATIC	Malachi	1	11	1	11	God	divine	1	declarative	My name will be great among the nations	covenant	foreign_nations	communication	4	active		90
mal_01_13_01	STRICT	Malachi	1	13	1	13	God	divine	1	prohibition	Do not bring stolen animals	ethics	priesthood	judicial	5	active		100
mal_02_02_01	STRICT	Malachi	2	2	2	2	God	divine	1	imperative	Obey my voice	law	priesthood	moral_behavior	5	active		100
mal_02_07_01	THEMATIC	Malachi	2	7	2	7	Narration	divine	2	declarative	The lips of a priest should guard knowledge	law	priesthood	communication	4	active		85
mal_02_08_01	STRICT	Malachi	2	8	2	8	God	divine	1	prohibition	Do not turn aside from the law	law	priesthood	moral_behavior	5	active		100
mal_02_10_01	THEMATIC	Malachi	2	10	2	10	Narration	human	4	declarative	We have one Father covenant violation	ethics	national	communication	5	active		85
mal_02_13_01	THEMATIC	Malachi	2	13	2	13	God	divine	1	declarative	You cover the altar with tears	worship	individual	ritual_behavior	4	active		85
mal_02_14_01	STRICT	Malachi	2	14	2	14	God	divine	1	prohibition	Do not deal treacherously with your wife	ethics	family	moral_behavior	5	active		100
mal_02_16_01	STRICT	Malachi	2	16	2	16	God	divine	1	prohibition	Do not be faithless in marriage	ethics	family	moral_behavior	5	active		100
mal_03_01_01	THEMATIC	Malachi	3	1	3	1	God	divine	1	declarative	I will send my messenger	covenant	national	communication	4	active		90
mal_03_05_01	THEMATIC	Malachi	3	5	3	5	God	divine	1	declarative	I will draw near for judgment	judgment	national	judicial	5	active		90
mal_03_06_01	THEMATIC	Malachi	3	6	3	6	God	divine	1	declarative	I the LORD do not change	covenant	national	communication	4	active		90
mal_03_08_01	STRICT	Malachi	3	8	3	8	God	divine	1	prohibition	Do not rob God	law	national	economic_behavior	5	active		100
mal_03_10_01	STRICT	Malachi	3	10	3	10	God	divine	1	imperative	Bring the full tithe	law	national	economic_behavior	5	active		100
mal_03_13_01	THEMATIC	Malachi	3	13	3	13	God	divine	1	declarative	Your words have been harsh against me	ethics	national	communication	4	active		85
mal_03_16_01	THEMATIC	Malachi	3	16	3	16	Narration	human	4	declarative	Those who feared the LORD spoke together	narrative	individual	communication	4	active		85
mal_03_17_01	THEMATIC	Malachi	3	17	3	17	God	divine	1	declarative	They shall be mine on the day I make up my jewels	covenant	national	communication	4	active		90
mal_04_02_01	THEMATIC	Malachi	4	2	4	2	God	divine	1	declarative	The sun of righteousness shall rise	covenant	national	communication	4	active		90
mal_04_04_01	STRICT	Malachi	4	4	4	4	God	divine	1	imperative	Remember the law of Moses	law	national	moral_behavior	5	active		100
mal_04_05_01	THEMATIC	Malachi	4	5	4	5	God	divine	1	declarative	I will send Elijah before the great day	prophecy	national	communication	4	active		90
mal_04_06_01	THEMATIC	Malachi	4	6	4	6	God	divine	1	declarative	He will turn hearts of fathers to children	ethics	family	moral_behavior	5	active		95
